,DATE,INDUSTRY_CODE,EMPLOYMENT,SIC_2digit,SIC_3digit,SIC_4digit,SIC_5digit,IS8_Final_Flag,Frontier_Final_Flag
537,2015,59140,20000,59,591,5914,59140,Creative Industries,Film and TV
538,2015,59140,20000,59,591,5914,59140,Creative Industries,Film and TV
539,2015,59200,10000,59,592,5920,59200,Creative Industries,"Music, peforming, and visual arts"
540,2015,59200,10000,59,592,5920,59200,Creative Industries,"Music, peforming, and visual arts"
541,2015,60100,11000,60,601,6010,60100,Creative Industries,
542,2015,60100,11000,60,601,6010,60100,Digital and Technology,
543,2015,60200,26000,60,602,6020,60200,Creative Industries,Film and TV
544,2015,60200,26000,60,602,6020,60200,Creative Industries,Film and TV
545,2015,61100,10000,61,611,6110,61100,Digital and Technology,
546,2015,61200,33000,61,612,6120,61200,Digital and Technology,
547,2015,61300,9000,61,613,6130,61300,Digital and Technology,
548,2015,61900,162000,61,619,6190,61900,Digital and Technology,
549,2015,62011,10000,62,620,6201,62011,Creative Industries,Video games
550,2015,62012,146000,62,620,6201,62012,Creative Industries,
551,2015,62020,345000,62,620,6202,62020,Creative Industries,
552,2015,62030,2000,62,620,6203,62030,Digital and Technology,
553,2015,62090,123000,62,620,6209,62090,Digital and Technology,
554,2015,63110,45000,63,631,6311,63110,Digital and Technology,
555,2015,63120,9000,63,631,6312,63120,Digital and Technology,
556,2015,63910,11000,63,639,6391,63910,Digital and Technology,
557,2015,63990,11000,63,639,6399,63990,Digital and Technology,
558,2015,64110,4000,64,641,6411,64110,Financial Services,
559,2015,64191,374000,64,641,6419,64191,Financial Services,Capital markets and retail investment
560,2015,64192,34000,64,641,6419,64192,Financial Services,
561,2015,64201,10,64,642,6420,64201,Financial Services,Capital markets and retail investment
562,2015,64202,300,64,642,6420,64202,Financial Services,Capital markets and retail investment
563,2015,64203,125,64,642,6420,64203,Financial Services,Capital markets and retail investment
564,2015,64204,350,64,642,6420,64204,Financial Services,Capital markets and retail investment
565,2015,64205,50,64,642,6420,64205,Financial Services,Capital markets and retail investment
566,2015,64209,700,64,642,6420,64209,Financial Services,Capital markets and retail investment
567,2015,64301,5000,64,643,6430,64301,Financial Services,Capital markets and retail investment
568,2015,64302,600,64,643,6430,64302,Financial Services,Capital markets and retail investment
569,2015,64303,1250,64,643,6430,64303,Financial Services,Capital markets and retail investment
570,2015,64304,6000,64,643,6430,64304,Financial Services,Capital markets and retail investment
571,2015,64305,75,64,643,6430,64305,Financial Services,Capital markets and retail investment
572,2015,64306,700,64,643,6430,64306,Financial Services,Capital markets and retail investment
573,2015,64910,5000,64,649,6491,64910,Financial Services,
574,2015,64921,29000,64,649,6492,64921,Financial Services,
575,2015,64922,1750,64,649,6492,64922,Financial Services,
576,2015,64929,3000,64,649,6492,64929,Financial Services,
577,2015,64991,8000,64,649,6499,64991,Financial Services,Capital markets and retail investment
578,2015,64992,2500,64,649,6499,64992,Financial Services,Capital markets and retail investment
579,2015,64999,26000,64,649,6499,64999,Financial Services,Capital markets and retail investment
580,2015,65110,32000,65,651,6511,65110,Financial Services,
581,2015,65120,67000,65,651,6512,65120,Financial Services,Insurance and reinsurance markets
582,2015,65201,450,65,652,6520,65201,Financial Services,
583,2015,65202,900,65,652,6520,65202,Financial Services,Insurance and reinsurance markets
584,2015,65300,0,65,653,6530,65300,Financial Services,
585,2015,66110,5000,66,661,6611,66110,Financial Services,Capital markets and retail investment
586,2015,66120,36000,66,661,6612,66120,Financial Services,Capital markets and retail investment
587,2015,66190,132000,66,661,6619,66190,Financial Services,Asset management and wholesale services
588,2015,66210,15000,66,662,6621,66210,Financial Services,Insurance and reinsurance markets
589,2015,66220,111000,66,662,6622,66220,Financial Services,Insurance and reinsurance markets
590,2015,66290,84000,66,662,6629,66290,Financial Services,Asset management and wholesale services
591,2015,66300,43000,66,663,6630,66300,Financial Services,Asset management and wholesale services
592,2015,68100,9000,68,681,6810,68100,,
593,2015,68201,104000,68,682,6820,68201,,
594,2015,68202,8000,68,682,6820,68202,,
595,2015,68209,150000,68,682,6820,68209,,
596,2015,68310,168000,68,683,6831,68310,,
597,2015,68320,104000,68,683,6832,68320,,
598,2015,69101,10000,69,691,6910,69101,Professional and Business Services,Legal services
599,2015,69102,209000,69,691,6910,69102,Professional and Business Services,Legal services
600,2015,69109,89000,69,691,6910,69109,Professional and Business Services,Legal services
601,2015,69201,264000,69,692,6920,69201,Professional and Business Services,"Accounting, audit and tax consultancy"
602,2015,69202,116000,69,692,6920,69202,Professional and Business Services,"Accounting, audit and tax consultancy"
603,2015,69203,4500,69,692,6920,69203,Professional and Business Services,"Accounting, audit and tax consultancy"
604,2015,70100,268000,70,701,7010,70100,Professional and Business Services,
605,2015,70210,23000,70,702,7021,70210,Creative Industries,Advertising and marketing
606,2015,70221,36000,70,702,7022,70221,Professional and Business Services,Management consultancy
607,2015,70229,421000,70,702,7022,70229,Professional and Business Services,Management consultancy
608,2015,71111,72000,71,711,7111,71111,Creative Industries,
609,2015,71112,11000,71,711,7111,71112,Creative Industries,
610,2015,71121,60000,71,711,7112,71121,Digital and Technology,
611,2015,71122,77000,71,711,7112,71122,Digital and Technology,
612,2015,71129,247000,71,711,7112,71129,Digital and Technology,
613,2015,71200,63000,71,712,7120,71200,Digital and Technology,
614,2015,72110,8000,72,721,7211,72110,Life Sciences,
615,2015,72190,121000,72,721,7219,72190,Digital and Technology,
616,2015,72200,7000,72,722,7220,72200,Professional and Business Services,
617,2015,73110,113000,73,731,7311,73110,Creative Industries,Advertising and marketing
618,2015,73120,19000,73,731,7312,73120,Creative Industries,Advertising and marketing
619,2015,73200,50000,73,732,7320,73200,Professional and Business Services,
620,2015,74100,46000,74,741,7410,74100,Creative Industries,
621,2015,74201,3500,74,742,7420,74201,Creative Industries,
622,2015,74202,2250,74,742,7420,74202,Creative Industries,
623,2015,74203,3500,74,742,7420,74203,Creative Industries,
624,2015,74209,7000,74,742,7420,74209,Creative Industries,
625,2015,74300,4500,74,743,7430,74300,Creative Industries,
626,2015,74901,9000,74,749,7490,74901,Professional and Business Services,
627,2015,74902,18000,74,749,7490,74902,Professional and Business Services,
628,2015,74909,90000,74,749,7490,74909,Professional and Business Services,
629,2015,75000,60000,75,750,7500,75000,,
630,2015,77110,32000,77,771,7711,77110,Professional and Business Services,
631,2015,77120,8000,77,771,7712,77120,Professional and Business Services,
632,2015,77210,12000,77,772,7721,77210,Professional and Business Services,
633,2015,77220,1750,77,772,7722,77220,Professional and Business Services,
634,2015,77291,3500,77,772,7729,77291,Professional and Business Services,
635,2015,77299,15000,77,772,7729,77299,Professional and Business Services,
636,2015,77310,1750,77,773,7731,77310,Professional and Business Services,
637,2015,77320,44000,77,773,7732,77320,Professional and Business Services,
638,2015,77330,3500,77,773,7733,77330,Professional and Business Services,
639,2015,77341,700,77,773,7734,77341,Professional and Business Services,
640,2015,77342,500,77,773,7734,77342,Professional and Business Services,
641,2015,77351,800,77,773,7735,77351,Professional and Business Services,
642,2015,77352,300,77,773,7735,77352,Professional and Business Services,
643,2015,77390,44000,77,773,7739,77390,Professional and Business Services,
644,2015,77400,3000,77,774,7740,77400,Professional and Business Services,
645,2015,78101,500,78,781,7810,78101,Professional and Business Services,
646,2015,78109,154000,78,781,7810,78109,Professional and Business Services,
647,2015,78200,766000,78,782,7820,78200,Professional and Business Services,
648,2015,78300,14000,78,783,7830,78300,Professional and Business Services,
649,2015,79110,59000,79,791,7911,79110,,
650,2015,79120,28000,79,791,7912,79120,,
651,2015,79901,700,79,799,7990,79901,,
652,2015,79909,7000,79,799,7990,79909,,
653,2015,80100,182000,80,801,8010,80100,,
654,2015,80200,9000,80,802,8020,80200,,
655,2015,80300,2250,80,803,8030,80300,,
656,2015,81100,183000,81,811,8110,81100,,
657,2015,81210,386000,81,812,8121,81210,,
658,2015,81221,9000,81,812,8122,81221,,
659,2015,81222,12000,81,812,8122,81222,,
660,2015,81223,225,81,812,8122,81223,,
661,2015,81229,4000,81,812,8122,81229,,
662,2015,81291,5000,81,812,8129,81291,,
663,2015,81299,45000,81,812,8129,81299,,
664,2015,81300,72000,81,813,8130,81300,,
665,2015,82110,24000,82,821,8211,82110,Professional and Business Services,
666,2015,82190,13000,82,821,8219,82190,Professional and Business Services,
667,2015,82200,104000,82,822,8220,82200,Professional and Business Services,
668,2015,82301,10000,82,823,8230,82301,Professional and Business Services,
669,2015,82302,11000,82,823,8230,82302,Professional and Business Services,
670,2015,82911,13000,82,829,8291,82911,Professional and Business Services,
671,2015,82912,5000,82,829,8291,82912,Professional and Business Services,
672,2015,82920,25000,82,829,8292,82920,Professional and Business Services,
673,2015,82990,300000,82,829,8299,82990,Professional and Business Services,
674,2015,84110,658000,84,841,8411,84110,,
675,2015,84120,95000,84,841,8412,84120,,
676,2015,84130,34000,84,841,8413,84130,,
677,2015,84210,1500,84,842,8421,84210,,
678,2015,84220,50000,84,842,8422,84220,,
679,2015,84230,78000,84,842,8423,84230,,
680,2015,84240,247000,84,842,8424,84240,,
681,2015,84250,50000,84,842,8425,84250,,
682,2015,84300,48000,84,843,8430,84300,,
683,2015,85100,72000,85,851,8510,85100,,
684,2015,85200,1022000,85,852,8520,85200,,
685,2015,85310,604000,85,853,8531,85310,,
686,2015,85320,179000,85,853,8532,85320,,
687,2015,85410,43000,85,854,8541,85410,,
688,2015,85421,420000,85,854,8542,85421,,
689,2015,85422,12000,85,854,8542,85422,,
690,2015,85510,19000,85,855,8551,85510,,
691,2015,85520,6000,85,855,8552,85520,Creative Industries,"Music, peforming, and visual arts"
692,2015,85530,5000,85,855,8553,85530,,
693,2015,85590,214000,85,855,8559,85590,,
694,2015,85600,25000,85,856,8560,85600,,
695,2015,86101,1368000,86,861,8610,86101,,
696,2015,86102,56000,86,861,8610,86102,,
697,2015,86210,246000,86,862,8621,86210,,
698,2015,86220,23000,86,862,8622,86220,,
699,2015,86230,101000,86,862,8623,86230,,
700,2015,86900,413000,86,869,8690,86900,,
701,2015,87100,192000,87,871,8710,87100,,
702,2015,87200,47000,87,872,8720,87200,,
703,2015,87300,233000,87,873,8730,87300,,
704,2015,87900,250000,87,879,8790,87900,,
705,2015,88100,296000,88,881,8810,88100,,
706,2015,88910,191000,88,889,8891,88910,,
707,2015,88990,438000,88,889,8899,88990,,
708,2015,90010,45000,90,900,9001,90010,Creative Industries,"Music, peforming, and visual arts"
709,2015,90020,8000,90,900,9002,90020,Creative Industries,"Music, peforming, and visual arts"
710,2015,90030,27000,90,900,9003,90030,Creative Industries,"Music, peforming, and visual arts"
711,2015,90040,17000,90,900,9004,90040,Creative Industries,"Music, peforming, and visual arts"
712,2015,91011,30000,91,910,9101,91011,Creative Industries,
713,2015,91012,2250,91,910,9101,91012,Creative Industries,
714,2015,91020,29000,91,910,9102,91020,Creative Industries,
715,2015,91030,14000,91,910,9103,91030,,
716,2015,91040,21000,91,910,9104,91040,,
717,2015,92000,93000,92,920,9200,92000,,
718,2015,93110,146000,93,931,9311,93110,,
719,2015,93120,139000,93,931,9312,93120,,
720,2015,93130,41000,93,931,9313,93130,,
721,2015,93191,1250,93,931,9319,93191,,
722,2015,93199,36000,93,931,9319,93199,,
723,2015,93210,17000,93,932,9321,93210,,
724,2015,93290,55000,93,932,9329,93290,,
725,2015,94110,13000,94,941,9411,94110,,
726,2015,94120,29000,94,941,9412,94120,,
727,2015,94200,10000,94,942,9420,94200,,
728,2015,94910,67000,94,949,9491,94910,,
729,2015,94920,5000,94,949,9492,94920,,
730,2015,94990,119000,94,949,9499,94990,,
731,2015,95110,33000,95,951,9511,95110,Digital and Technology,
732,2015,95120,4500,95,951,9512,95120,Digital and Technology,
733,2015,95210,3500,95,952,9521,95210,,
734,2015,95220,4000,95,952,9522,95220,,
735,2015,95230,2000,95,952,9523,95230,,
736,2015,95240,3000,95,952,9524,95240,,
737,2015,95250,2000,95,952,9525,95250,,
738,2015,95290,3000,95,952,9529,95290,,
739,2015,96010,33000,96,960,9601,96010,,
740,2015,96020,169000,96,960,9602,96020,,
741,2015,96030,26000,96,960,9603,96030,,
742,2015,96040,9000,96,960,9604,96040,,
743,2015,96090,111000,96,960,9609,96090,,
744,2015,97000,0,97,970,9700,97000,,
745,2015,98100,0,98,981,9810,98100,,
746,2015,98200,0,98,982,9820,98200,,
747,2015,99000,0,99,990,9900,99000,,
748,2016,1000,420000,10,100,1000,1000,,
749,2016,1110,0,11,111,1110,1110,,
750,2016,1120,0,11,112,1120,1120,,
751,2016,1130,0,11,113,1130,1130,,
752,2016,1140,0,11,114,1140,1140,,
753,2016,1150,0,11,115,1150,1150,,
754,2016,1160,0,11,116,1160,1160,,
755,2016,1190,0,11,119,1190,1190,,
756,2016,1210,0,12,121,1210,1210,,
757,2016,1220,0,12,122,1220,1220,,
758,2016,1230,0,12,123,1230,1230,,
759,2016,1240,0,12,124,1240,1240,,
760,2016,1250,0,12,125,1250,1250,,
761,2016,1260,0,12,126,1260,1260,,
762,2016,1270,0,12,127,1270,1270,,
763,2016,1280,0,12,128,1280,1280,,
764,2016,1290,0,12,129,1290,1290,,
765,2016,1300,0,13,130,1300,1300,,
766,2016,1410,0,14,141,1410,1410,,
767,2016,1420,0,14,142,1420,1420,,
768,2016,1430,0,14,143,1430,1430,,
769,2016,1440,0,14,144,1440,1440,,
770,2016,1450,0,14,145,1450,1450,,
771,2016,1460,0,14,146,1460,1460,,
772,2016,1470,0,14,147,1470,1470,,
773,2016,1490,0,14,149,1490,1490,,
774,2016,1500,0,15,150,1500,1500,,
775,2016,1610,13000,16,161,1610,1610,,
776,2016,1621,4500,16,162,1621,1621,,
777,2016,1629,5000,16,162,1629,1629,,
778,2016,1630,1250,16,163,1630,1630,,
779,2016,1640,300,16,164,1640,1640,,
780,2016,1700,2500,17,170,1700,1700,,
781,2016,2100,13000,21,210,2100,2100,Life Sciences,
782,2016,2200,1500,22,220,2200,2200,,
783,2016,2300,5,23,230,2300,2300,,
784,2016,2400,3500,24,240,2400,2400,,
785,2016,3110,7000,31,311,3110,3110,,
786,2016,3120,500,31,312,3120,3120,,
787,2016,3210,2000,32,321,3210,3210,,
788,2016,3220,1250,32,322,3220,3220,,
789,2016,5101,20,51,510,5101,5101,,
790,2016,5102,1000,51,510,5102,5102,,
791,2016,5200,0,52,520,5200,5200,,
792,2016,6100,15000,61,610,6100,6100,Digital and Technology,
793,2016,6200,600,62,620,6200,6200,Digital and Technology,
794,2016,7100,0,71,710,7100,7100,Professional and Business Services,
795,2016,7210,0,72,721,7210,7210,Digital and Technology,
796,2016,7290,0,72,729,7290,7290,Professional and Business Services,
797,2016,8110,9000,81,811,8110,8110,,
798,2016,8120,7000,81,812,8120,8120,,
799,2016,8910,800,89,891,8910,8910,,
800,2016,8920,75,89,892,8920,8920,,
801,2016,8930,300,89,893,8930,8930,,
802,2016,8990,1250,89,899,8990,8990,,
803,2016,9100,19000,91,910,9100,9100,,
804,2016,9900,400,99,990,9900,9900,,
805,2016,10110,24000,10,101,1011,10110,,
806,2016,10120,21000,10,101,1012,10120,,
807,2016,10130,33000,10,101,1013,10130,,
808,2016,10200,15000,10,102,1020,10200,,
809,2016,10310,9000,10,103,1031,10310,,
810,2016,10320,3000,10,103,1032,10320,,
811,2016,10390,22000,10,103,1039,10390,,
812,2016,10410,1500,10,104,1041,10410,,
813,2016,10420,400,10,104,1042,10420,,
814,2016,10511,8000,10,105,1051,10511,,
815,2016,10512,6000,10,105,1051,10512,,
816,2016,10519,3500,10,105,1051,10519,,
817,2016,10520,4000,10,105,1052,10520,,
818,2016,10611,5000,10,106,1061,10611,,
819,2016,10612,4500,10,106,1061,10612,,
820,2016,10620,450,10,106,1062,10620,,
821,2016,10710,76000,10,107,1071,10710,,
822,2016,10720,24000,10,107,1072,10720,,
823,2016,10730,700,10,107,1073,10730,,
824,2016,10810,1500,10,108,1081,10810,,
825,2016,10821,10000,10,108,1082,10821,,
826,2016,10822,8000,10,108,1082,10822,,
827,2016,10831,2250,10,108,1083,10831,,
828,2016,10832,3000,10,108,1083,10832,,
829,2016,10840,8000,10,108,1084,10840,,
830,2016,10850,28000,10,108,1085,10850,,
831,2016,10860,700,10,108,1086,10860,,
832,2016,10890,33000,10,108,1089,10890,,
833,2016,10910,8000,10,109,1091,10910,,
834,2016,10920,6000,10,109,1092,10920,,
835,2016,11010,8000,11,110,1101,11010,,
836,2016,11020,300,11,110,1102,11020,,
837,2016,11030,1750,11,110,1103,11030,,
838,2016,11040,0,11,110,1104,11040,,
839,2016,11050,15000,11,110,1105,11050,,
840,2016,11060,1250,11,110,1106,11060,,
841,2016,11070,9000,11,110,1107,11070,,
842,2016,12000,125,12,120,1200,12000,,
843,2016,13100,2500,13,131,1310,13100,,
844,2016,13200,6000,13,132,1320,13200,,
845,2016,13300,7000,13,133,1330,13300,,
846,2016,13910,900,13,139,1391,13910,,
847,2016,13921,15000,13,139,1392,13921,,
848,2016,13922,3000,13,139,1392,13922,,
849,2016,13923,6000,13,139,1392,13923,,
850,2016,13931,2250,13,139,1393,13931,,
851,2016,13939,1250,13,139,1393,13939,,
852,2016,13940,1000,13,139,1394,13940,,
853,2016,13950,800,13,139,1395,13950,,
854,2016,13960,3500,13,139,1396,13960,,
855,2016,13990,2000,13,139,1399,13990,,
856,2016,14110,250,14,141,1411,14110,,
857,2016,14120,3000,14,141,1412,14120,,
858,2016,14131,3500,14,141,1413,14131,,
859,2016,14132,11000,14,141,1413,14132,,
860,2016,14141,300,14,141,1414,14141,,
861,2016,14142,1000,14,141,1414,14142,,
862,2016,14190,6000,14,141,1419,14190,,
863,2016,14200,50,14,142,1420,14200,,
864,2016,14310,1250,14,143,1431,14310,,
865,2016,14390,2500,14,143,1439,14390,,
866,2016,15110,1500,15,151,1511,15110,,
867,2016,15120,3000,15,151,1512,15120,,
868,2016,15200,3000,15,152,1520,15200,,
869,2016,16100,9000,16,161,1610,16100,,
870,2016,16210,4500,16,162,1621,16210,,
871,2016,16220,125,16,162,1622,16220,,
872,2016,16230,51000,16,162,1623,16230,,
873,2016,16240,7000,16,162,1624,16240,,
874,2016,16290,6000,16,162,1629,16290,,
875,2016,17110,75,17,171,1711,17110,,
876,2016,17120,8000,17,171,1712,17120,,
877,2016,17211,3000,17,172,1721,17211,,
878,2016,17219,21000,17,172,1721,17219,,
879,2016,17220,6000,17,172,1722,17220,,
880,2016,17230,3500,17,172,1723,17230,,
881,2016,17240,900,17,172,1724,17240,,
882,2016,17290,9000,17,172,1729,17290,,
883,2016,18110,1500,18,181,1811,18110,,
884,2016,18121,4000,18,181,1812,18121,,
885,2016,18129,88000,18,181,1812,18129,,
886,2016,18130,8000,18,181,1813,18130,,
887,2016,18140,4500,18,181,1814,18140,,
888,2016,18201,900,18,182,1820,18201,,
889,2016,18202,350,18,182,1820,18202,,
890,2016,18203,300,18,182,1820,18203,,
891,2016,19100,10,19,191,1910,19100,,
892,2016,19201,6000,19,192,1920,19201,,
893,2016,19209,2250,19,192,1920,19209,,
894,2016,20110,3000,20,201,2011,20110,Advanced manufacturing,
895,2016,20120,3000,20,201,2012,20120,Advanced manufacturing,
896,2016,20130,4000,20,201,2013,20130,Advanced manufacturing,
897,2016,20140,9000,20,201,2014,20140,Advanced manufacturing,
898,2016,20150,2000,20,201,2015,20150,Advanced manufacturing,
899,2016,20160,9000,20,201,2016,20160,Advanced manufacturing,
900,2016,20170,200,20,201,2017,20170,Advanced manufacturing,
901,2016,20200,2500,20,202,2020,20200,Advanced manufacturing,
902,2016,20301,11000,20,203,2030,20301,Advanced manufacturing,
903,2016,20302,2000,20,203,2030,20302,Advanced manufacturing,
904,2016,20411,6000,20,204,2041,20411,Advanced manufacturing,
905,2016,20412,4000,20,204,2041,20412,Advanced manufacturing,
906,2016,20420,13000,20,204,2042,20420,Advanced manufacturing,
907,2016,20510,800,20,205,2051,20510,Advanced manufacturing,
908,2016,20520,2250,20,205,2052,20520,Advanced manufacturing,
909,2016,20530,2500,20,205,2053,20530,Advanced manufacturing,
910,2016,20590,13000,20,205,2059,20590,Advanced manufacturing,
911,2016,20600,400,20,206,2060,20600,Advanced manufacturing,
912,2016,21100,5000,21,211,2110,21100,Life Sciences,
913,2016,21200,30000,21,212,2120,21200,Life Sciences,
914,2016,22110,5000,22,221,2211,22110,,
915,2016,22190,13000,22,221,2219,22190,,
916,2016,22210,24000,22,222,2221,22210,,
917,2016,22220,21000,22,222,2222,22220,,
918,2016,22230,39000,22,222,2223,22230,,
919,2016,22290,46000,22,222,2229,22290,,
920,2016,23110,900,23,231,2311,23110,,
921,2016,23120,10000,23,231,2312,23120,,
922,2016,23130,4500,23,231,2313,23130,,
923,2016,23140,2500,23,231,2314,23140,,
924,2016,23190,2250,23,231,2319,23190,,
925,2016,23200,1750,23,232,2320,23200,,
